NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
493.8,462.0,362.2,422.3,260.0
471.2,625.6,585.9,671.8,320.0
457.2,621.5,573.6,412.6,780.0
425.7,486.5,501.7,396.2,480.0
495.0,652.1,493.2,496.6,380.0
464.8,518.4,522.3,407.1,320.0
482.5,589.6,375.8,476.8,360.0
491.8,588.7,529.2,524.4,460.0
544.4,533.3,544.0,528.3,600.0
394.5,596.0,586.7,499.9,620.0
442.6,560.9,513.4,476.4,480.0
579.3,687.8,627.5,723.8,700.0
604.8,675.8,606.3,783.3,660.0
465.7,443.1,462.4,556.9,360.0
527.5,527.9,626.4,552.7,600.0
451.9,415.3,552.4,562.0,360.0
502.1,630.6,498.8,408.7,0.0
425.2,516.8,478.8,378.7,680.0
565.8,638.9,640.4,584.6,800.0
531.3,595.7,543.2,598.8,700.0
371.4,497.2,493.3,416.0,0.0
403.8,596.9,498.2,529.3,560.0
571.2,639.5,607.7,551.3,600.0
475.5,491.5,463.3,422.9,0.0
468.4,576.9,563.3,553.8,460.0
440.8,614.2,576.9,540.5,360.0
518.7,545.5,521.1,537.6,560.0
554.8,564.6,490.4,391.1,780.0
406.3,541.3,481.3,452.9,680.0
491.7,612.9,555.5,413.6,500.0
526.1,633.0,518.6,568.1,720.0
489.6,476.7,492.9,586.6,400.0
443.5,613.9,559.1,489.9,560.0
564.5,563.7,610.7,453.9,680.0
595.7,644.4,573.7,720.4,600.0
557.8,672.2,577.1,652.7,640.0
479.6,573.7,545.7,664.4,300.0
441.4,465.2,437.4,462.7,480.0
604.7,689.6,656.6,508.3,880.0
409.7,605.9,491.2,398.0,480.0
440.1,533.2,371.6,493.3,340.0
496.6,497.9,473.8,516.7,340.0
585.5,614.7,575.4,596.9,560.0
551.6,517.4,589.3,462.4,660.0
429.2,539.2,497.5,379.7,340.0
524.6,563.6,536.2,450.9,720.0
562.4,640.4,599.5,449.8,580.0
567.4,553.3,570.8,585.0,900.0
394.0,450.1,439.1,440.7,480.0
524.6,652.9,553.0,438.6,540.0
472.9,448.6,521.4,450.7,0.0
475.9,640.3,509.6,452.4,400.0
464.3,614.0,578.0,397.0,600.0
507.1,487.5,450.2,468.3,440.0
447.1,510.4,471.8,520.1,300.0
580.2,657.9,621.3,754.9,780.0
522.3,622.3,614.3,462.5,680.0
416.5,542.1,502.9,534.3,520.0
424.2,563.9,403.9,478.0,400.0
456.4,584.3,524.0,470.7,300.0
644.6,698.7,491.8,644.8,820.0
483.9,445.1,419.4,578.7,460.0
400.0,461.4,447.7,443.5,340.0
479.8,598.6,538.9,445.9,580.0
569.4,642.6,598.0,640.6,540.0
469.7,514.5,446.3,429.1,340.0
565.0,662.2,641.0,588.1,580.0
416.4,599.8,538.0,466.4,380.0
553.7,571.0,530.7,582.7,500.0
541.1,545.0,520.3,595.8,340.0
513.7,593.7,599.6,472.8,840.0
513.4,438.1,497.3,535.2,320.0
455.7,553.6,541.8,500.2,340.0
512.6,588.2,537.5,558.9,500.0
455.1,602.6,564.4,404.3,640.0
458.1,419.3,493.6,403.6,340.0
422.7,584.7,509.6,497.6,360.0
482.9,439.6,366.7,457.4,560.0
516.4,629.8,598.5,480.6,740.0
495.5,637.6,566.0,585.1,520.0
504.0,549.7,440.4,513.2,540.0
485.0,430.4,500.9,566.9,320.0
410.5,464.2,471.6,435.1,420.0
539.4,641.3,586.3,573.3,540.0
619.3,613.7,606.1,768.6,440.0
747.3,701.8,691.8,743.5,880.0
400.3,523.2,381.4,430.0,300.0
564.3,653.5,651.6,814.5,700.0
438.2,600.7,620.9,469.0,580.0
468.1,631.1,619.4,625.2,660.0
479.7,637.4,595.7,635.1,680.0
474.3,659.2,590.0,551.5,640.0
522.5,565.5,522.5,485.7,640.0
438.2,490.8,481.9,572.7,560.0
467.9,513.8,519.6,477.5,520.0
414.7,563.6,493.6,425.7,340.0
370.8,519.5,471.1,473.6,260.0
598.3,631.8,585.6,720.5,740.0
530.2,648.0,602.7,560.5,760.0
571.0,626.9,590.6,723.8,880.0
664.2,570.2,560.0,692.8,700.0
445.4,706.1,642.7,721.0,780.0
391.0,538.3,490.0,461.5,540.0
411.8,492.4,477.0,516.4,340.0
506.6,580.1,528.3,579.4,640.0
450.6,480.8,455.0,528.4,0.0
418.5,598.4,521.0,418.1,480.0
534.1,606.8,561.4,713.4,800.0
447.4,512.5,430.6,552.2,480.0
583.8,549.5,543.6,668.1,580.0
479.5,532.0,491.3,466.3,280.0
435.0,615.4,558.3,556.7,560.0
476.8,552.7,415.2,421.6,320.0
551.8,582.1,587.8,684.1,500.0
543.1,673.0,599.3,667.4,760.0
636.1,602.9,585.0,751.7,740.0
408.8,411.9,382.5,574.4,480.0
517.2,701.7,656.1,488.3,560.0
551.0,634.5,567.4,442.3,700.0
713.8,742.1,677.3,848.5,960.0
397.9,506.3,379.8,419.7,380.0
471.8,640.2,573.3,509.7,620.0
570.7,617.3,512.9,564.6,580.0
469.6,490.7,480.2,457.1,560.0
577.1,653.6,626.1,529.3,540.0
467.8,441.2,477.7,547.9,360.0
492.4,635.3,605.5,531.8,320.0
418.4,510.2,461.1,389.9,320.0
599.6,697.5,590.2,527.3,900.0
520.5,661.4,579.0,504.5,640.0
570.3,679.1,600.4,699.5,620.0
548.1,595.2,533.3,587.7,820.0
452.3,527.4,486.6,422.6,640.0
540.4,676.3,606.8,424.6,480.0
515.6,504.4,552.2,526.5,580.0
488.3,424.3,473.1,565.1,540.0
368.6,568.1,419.8,435.2,300.0
411.8,453.6,485.5,435.9,500.0
383.2,598.8,461.5,396.2,560.0
591.1,649.6,455.2,402.0,360.0
446.5,627.4,574.5,461.6,600.0
451.7,599.4,524.9,430.1,340.0
502.0,562.0,449.8,572.9,380.0
454.7,588.4,440.5,595.9,320.0
496.0,586.4,475.6,489.9,340.0
475.7,502.4,511.0,420.6,260.0
381.6,607.6,475.8,443.3,360.0
576.3,650.6,599.8,639.4,740.0
475.8,528.9,545.3,385.1,320.0
493.2,480.3,516.3,545.5,400.0
455.4,595.7,420.7,531.8,560.0
388.8,485.7,488.1,622.8,340.0
402.5,559.1,499.4,422.9,300.0
448.3,590.7,518.1,455.1,560.0
389.0,615.2,544.4,491.3,460.0
565.2,625.3,575.6,640.8,760.0
505.5,550.8,452.9,598.0,320.0
513.2,510.8,578.5,532.3,580.0
552.9,580.4,568.1,473.6,620.0
469.7,470.4,475.7,387.6,560.0
526.5,469.7,591.0,505.4,560.0
451.8,618.6,561.2,636.5,540.0
467.7,451.7,473.2,579.3,460.0
435.6,589.2,442.1,507.5,700.0
582.7,655.6,614.3,697.6,540.0
562.7,658.4,576.1,649.1,880.0
648.9,675.3,687.4,796.9,640.0
516.6,617.3,560.7,529.5,620.0
420.5,416.1,517.7,414.3,360.0
487.4,564.4,464.7,491.2,520.0
398.8,573.8,395.3,468.6,480.0
550.4,597.6,521.9,437.7,160.0
519.5,526.9,561.1,532.6,560.0
510.4,569.3,490.2,392.6,280.0
526.5,586.1,544.8,540.6,520.0
488.4,575.9,486.6,452.6,340.0
454.1,623.1,426.4,459.8,320.0
557.7,616.0,503.8,530.4,360.0
574.3,660.1,638.7,683.1,520.0
611.7,674.3,625.1,485.8,380.0
601.5,676.4,621.7,698.4,580.0
522.3,602.6,577.2,445.8,420.0
391.7,537.3,548.2,414.7,320.0
398.4,452.3,449.4,618.3,0.0
539.7,580.6,503.7,562.8,360.0
403.9,417.5,465.2,433.2,560.0
602.4,646.0,583.6,642.8,680.0
626.8,670.3,609.0,741.1,860.0
410.0,537.3,369.0,539.5,300.0
499.8,677.3,617.8,689.1,640.0
565.0,686.8,586.3,664.5,800.0
469.3,530.3,442.5,387.0,0.0
450.8,403.8,550.9,415.7,360.0
399.3,626.3,513.9,429.7,320.0
455.3,413.8,592.0,490.9,520.0
537.8,573.9,484.4,541.1,320.0
515.5,666.9,599.1,669.2,620.0
393.3,437.7,478.4,387.7,720.0
572.4,618.8,563.2,460.5,720.0
601.0,641.9,599.4,625.7,880.0
439.0,502.1,371.1,458.8,560.0
645.5,698.9,635.5,730.2,540.0
541.0,540.7,496.5,552.4,240.0
556.2,584.7,513.8,543.7,600.0
564.0,698.0,702.0,618.9,840.0
555.7,658.0,625.7,652.6,720.0
458.3,432.0,361.8,386.3,280.0
613.5,647.4,613.7,680.9,580.0
543.7,576.7,600.9,658.2,560.0
634.6,664.1,601.7,646.1,940.0
421.0,430.5,495.8,510.6,420.0
446.6,575.8,535.3,625.8,320.0
419.2,441.4,500.8,499.2,520.0
483.3,615.4,472.8,577.4,440.0
446.1,474.5,528.7,504.2,480.0
459.4,476.9,462.4,423.3,440.0
371.8,421.8,496.4,439.0,320.0
433.8,454.1,495.6,592.1,480.0
421.6,499.7,481.3,378.4,340.0
477.0,513.7,480.9,469.8,400.0
619.0,717.9,686.4,643.0,900.0
480.8,561.9,526.0,562.9,620.0
416.1,484.7,444.4,469.7,680.0
428.0,423.6,450.7,534.3,320.0
530.0,570.7,509.8,457.0,660.0
455.6,503.1,579.9,441.2,520.0
676.4,710.2,664.6,831.8,740.0
392.2,593.8,431.9,437.4,340.0
408.8,592.7,514.2,451.2,340.0
534.6,453.9,503.7,563.9,520.0
388.3,563.1,443.8,409.4,540.0
453.2,588.6,532.6,606.5,360.0
422.7,394.8,507.4,382.0,0.0
595.8,645.9,594.2,776.0,840.0
411.3,447.5,388.8,433.1,340.0
392.3,570.1,536.6,522.8,640.0
600.2,677.0,632.0,627.3,720.0
616.1,718.5,604.8,718.4,920.0
458.3,576.5,556.9,495.7,480.0
484.2,606.3,438.1,646.5,480.0
527.7,622.9,592.9,652.0,760.0
453.2,577.1,507.9,533.9,360.0
462.0,632.8,583.2,403.5,520.0
448.0,461.1,494.2,475.6,0.0
572.8,658.1,627.5,543.5,700.0
422.5,456.7,340.0,458.2,340.0
423.7,477.6,507.4,439.8,640.0
539.3,554.9,463.4,528.1,340.0
632.8,638.6,610.6,691.4,820.0
383.5,401.4,434.1,390.1,440.0
444.3,542.7,547.4,513.2,600.0
386.1,650.2,555.5,483.3,520.0
553.9,531.1,556.0,538.4,300.0
466.7,416.9,540.0,380.9,380.0
629.9,634.1,578.2,697.6,620.0
490.8,493.9,487.8,430.7,360.0
570.8,545.3,578.4,536.2,700.0
558.9,617.0,519.9,685.8,560.0
481.9,615.9,552.3,537.8,480.0
483.4,439.0,417.2,381.3,220.0
574.4,467.1,467.9,456.0,580.0
435.1,605.3,510.5,427.3,720.0
408.3,571.5,408.7,507.3,260.0
410.4,584.4,511.9,446.8,460.0
553.4,690.9,634.6,977.9,640.0
456.2,480.5,552.2,402.0,320.0
552.3,648.8,597.4,629.5,560.0
513.6,618.1,596.7,429.8,580.0
408.6,528.2,438.6,500.1,360.0
458.1,610.3,578.6,627.9,500.0
546.1,635.1,557.0,661.8,720.0
461.2,606.3,550.9,583.6,340.0
394.6,546.0,482.0,452.7,340.0
599.3,611.2,593.1,599.4,920.0
440.0,430.5,537.6,437.8,620.0
479.9,608.4,523.0,519.5,600.0
516.5,655.3,619.1,588.2,540.0
491.7,527.8,500.0,619.5,360.0
443.5,560.3,424.8,453.9,260.0
534.8,557.6,553.9,548.1,560.0
412.1,433.0,411.5,381.5,540.0
493.3,487.4,585.6,424.0,680.0
449.8,543.3,456.5,449.0,360.0
658.4,686.0,606.3,655.8,840.0
520.2,575.9,581.0,531.2,600.0
428.4,533.4,445.6,578.7,420.0
526.7,666.7,559.0,470.1,560.0
544.0,605.6,534.9,588.0,600.0
465.9,539.1,558.2,569.0,780.0
426.1,521.8,506.4,452.3,460.0
617.6,669.9,616.5,712.8,780.0
464.6,573.0,447.6,433.2,420.0
496.9,600.5,586.7,552.3,660.0
417.9,595.1,512.3,373.3,600.0
545.8,625.9,562.4,463.5,760.0
502.1,612.0,520.0,490.6,680.0
482.4,648.7,629.8,406.3,700.0
499.0,621.5,597.2,490.8,560.0
517.0,480.3,470.1,486.7,580.0
647.5,707.4,651.9,681.5,920.0
414.6,549.0,501.9,490.6,320.0
609.8,672.0,638.8,822.7,680.0
500.3,587.0,514.2,587.5,400.0
473.8,491.8,492.5,438.5,600.0
447.4,491.0,489.9,567.2,520.0
689.0,686.9,653.9,732.3,780.0
462.5,416.2,456.4,482.8,480.0
542.9,628.2,497.6,548.0,640.0
436.1,629.0,605.8,555.2,600.0
460.3,623.0,580.8,451.1,540.0
418.9,541.5,459.6,452.6,500.0
439.3,462.0,391.9,428.2,340.0
439.7,573.1,482.1,532.0,380.0
537.6,599.4,613.5,693.5,540.0
374.5,413.5,440.8,508.2,260.0
460.0,554.1,418.4,445.2,500.0
622.5,685.3,667.0,756.8,740.0
691.9,690.9,639.7,721.2,920.0
418.8,514.7,515.0,441.3,760.0
526.0,507.3,368.8,457.7,360.0
402.7,629.6,564.5,477.0,640.0
488.0,585.3,507.7,506.6,680.0
480.4,523.6,495.9,426.0,340.0
416.8,556.9,602.4,596.9,380.0
569.0,630.8,589.6,674.5,560.0
532.9,665.3,605.4,490.6,880.0
511.2,648.5,624.8,510.2,600.0
449.1,617.0,469.2,490.3,680.0
618.6,679.3,651.4,715.0,820.0
545.1,582.3,507.9,451.7,380.0
449.9,417.8,488.7,429.7,420.0
449.7,487.4,494.2,561.8,340.0
623.2,610.3,684.7,709.5,600.0
453.3,537.7,527.3,541.2,760.0
412.3,507.3,440.7,417.1,240.0
542.3,520.3,552.9,542.2,740.0
411.9,511.1,424.2,387.0,320.0
438.3,556.6,486.0,518.3,520.0
561.5,634.9,626.5,668.5,640.0
394.7,549.7,479.9,424.7,320.0
505.1,622.5,579.4,606.7,620.0
386.1,450.9,377.4,499.4,540.0
445.0,445.1,428.9,440.7,320.0
552.6,619.7,581.0,712.4,560.0
406.6,529.7,493.0,593.4,300.0
497.5,615.2,538.7,529.4,680.0
518.8,618.4,558.6,552.4,500.0
745.2,702.1,693.7,861.1,900.0
582.0,639.3,585.3,466.7,560.0
568.6,586.3,551.9,495.7,360.0
524.9,621.8,602.1,420.3,540.0
627.3,649.2,570.5,606.9,620.0
559.1,624.4,585.5,581.7,740.0
533.2,635.5,560.8,609.9,540.0
505.1,619.8,555.6,534.1,620.0
553.7,616.6,580.2,636.6,840.0
384.0,416.6,374.0,502.7,300.0
610.0,667.8,549.1,672.2,620.0
440.9,433.7,527.7,617.4,500.0
560.7,598.5,525.6,576.8,620.0
409.3,496.0,419.6,396.9,360.0
500.7,498.6,430.6,560.2,380.0
529.2,568.8,575.3,614.0,620.0
562.9,566.0,501.2,397.8,480.0
470.3,599.0,577.7,458.4,620.0
460.6,637.6,571.5,540.2,720.0
410.8,519.8,539.7,447.9,500.0
503.4,586.1,521.7,487.2,500.0
530.8,632.2,609.6,554.8,720.0
519.9,666.6,582.4,542.0,620.0
656.8,653.5,621.3,736.1,900.0
571.9,635.2,580.7,652.4,400.0
554.2,654.1,578.0,565.4,780.0
704.5,706.6,707.3,867.1,800.0
564.4,632.6,580.6,572.0,500.0
542.5,591.5,602.3,474.7,680.0
553.2,528.2,570.9,565.4,0.0
441.1,425.6,445.8,539.4,280.0
620.1,670.9,601.7,758.5,480.0
547.8,493.3,575.2,559.0,360.0
387.3,531.8,445.5,520.5,0.0
550.2,678.6,610.2,710.0,580.0
504.9,516.8,553.8,564.9,340.0
397.0,532.3,517.2,494.4,560.0
427.5,626.2,561.7,581.7,480.0
463.1,633.8,470.6,530.0,440.0
503.9,713.9,657.3,846.4,420.0
425.7,439.1,522.1,417.2,320.0
439.2,510.1,546.5,609.9,300.0
412.8,459.2,471.4,468.7,360.0
398.3,560.2,437.9,459.0,400.0
496.0,657.9,582.1,640.3,520.0
511.2,586.7,624.5,656.8,700.0
493.6,661.3,618.0,627.9,740.0
652.2,648.7,627.0,565.2,880.0
515.8,495.8,529.5,545.9,560.0
485.4,511.0,560.4,544.7,560.0
395.8,468.6,374.5,436.3,360.0
596.5,619.1,598.2,680.0,700.0
475.1,640.7,600.0,536.3,640.0
509.0,551.9,460.4,464.6,440.0
540.0,597.2,585.7,616.0,600.0
507.0,695.3,605.5,723.2,780.0
584.1,652.3,635.3,589.2,780.0
487.7,625.9,569.6,435.8,600.0
433.2,495.9,362.7,527.4,320.0
462.6,559.0,521.1,463.8,540.0
442.8,599.5,494.6,464.5,460.0
591.7,603.8,565.0,521.1,740.0
482.1,608.9,562.8,601.7,480.0
542.3,661.8,576.8,752.0,680.0
534.7,593.5,543.3,530.3,640.0
472.8,500.7,520.0,390.7,360.0
582.4,650.3,585.5,613.2,860.0
572.0,660.1,565.6,639.4,640.0
437.7,572.2,524.8,634.6,440.0
411.6,425.1,558.9,569.8,560.0
532.8,595.0,582.8,637.1,680.0
505.2,625.5,568.5,382.5,720.0
424.6,602.8,600.9,608.8,520.0
559.5,641.8,630.1,501.5,660.0
491.9,501.5,538.3,545.7,680.0
389.5,599.6,524.6,570.0,400.0
524.8,436.6,514.2,452.7,760.0
384.1,578.4,557.4,422.3,600.0
470.5,498.5,396.7,426.7,380.0
454.4,512.8,455.8,436.1,320.0
487.1,604.1,496.2,606.6,580.0
497.8,603.3,516.7,550.5,400.0
501.7,624.5,586.2,635.3,520.0
515.5,636.1,555.0,608.9,560.0
524.1,618.5,603.9,470.2,320.0
536.6,613.3,531.3,496.2,560.0
466.2,531.9,512.0,441.8,640.0
434.2,507.9,486.8,593.6,580.0
490.1,565.7,545.2,492.5,580.0
565.0,649.9,591.3,617.5,860.0
486.6,499.1,458.6,426.8,560.0
451.3,562.4,474.1,605.1,540.0
581.7,539.4,550.1,465.9,500.0
438.9,418.0,496.9,493.2,300.0
652.0,671.3,652.3,804.0,940.0
470.0,638.8,606.1,631.1,640.0
375.9,633.4,616.5,470.1,720.0
592.0,627.2,615.3,660.5,740.0
415.8,560.7,550.1,495.1,280.0
502.5,661.4,609.3,724.6,620.0
470.1,588.0,597.7,436.0,760.0
410.1,451.5,470.8,504.9,220.0
504.0,514.9,472.6,427.0,400.0
513.0,646.0,584.8,644.0,660.0
430.3,468.6,481.7,478.1,520.0
562.8,611.4,562.9,694.1,380.0
428.4,572.0,406.9,461.8,320.0
498.7,454.3,490.4,494.6,680.0
448.1,430.9,420.9,545.1,280.0
518.8,661.6,603.3,438.9,640.0
569.0,540.6,507.3,551.0,500.0
617.7,696.0,685.2,710.9,800.0
439.6,583.8,479.6,537.0,420.0
560.5,696.9,620.0,604.6,740.0
496.1,631.4,535.6,381.2,360.0
508.2,612.8,556.6,757.6,600.0
469.7,413.5,483.3,419.0,340.0
496.7,567.1,519.2,437.7,680.0
522.8,658.4,602.4,515.9,520.0
411.8,550.6,405.2,538.7,340.0
460.4,412.7,444.3,384.0,520.0
455.1,619.5,510.3,563.2,840.0
473.9,566.1,509.6,514.9,740.0
431.9,583.8,478.1,546.9,340.0
575.7,631.7,598.9,552.2,540.0
548.1,677.3,558.9,527.1,600.0
388.4,509.1,371.1,422.5,360.0
558.9,657.0,637.5,650.9,800.0
487.9,433.8,529.0,527.8,280.0
483.6,625.4,573.7,636.8,800.0
583.6,642.8,655.9,714.9,820.0
505.5,444.0,439.6,398.5,480.0
615.7,653.6,586.4,671.5,560.0
417.4,537.4,500.1,534.4,500.0
499.3,608.8,506.5,538.4,560.0
459.9,631.1,623.2,655.8,540.0
400.8,551.9,414.5,380.5,600.0
593.1,629.5,620.7,473.9,580.0
396.2,571.5,525.9,455.8,520.0
505.2,587.6,445.8,374.4,680.0
518.3,666.8,633.0,697.7,560.0
528.3,687.4,591.5,720.5,880.0
495.6,446.1,340.0,478.8,400.0
552.1,631.8,594.5,416.7,800.0
565.6,658.7,624.5,620.7,600.0
502.1,622.9,581.9,495.8,760.0
551.6,673.5,600.2,510.5,940.0
432.8,534.8,424.9,490.4,320.0
652.1,676.5,616.1,637.3,840.0
529.0,562.8,606.1,509.6,900.0
609.4,698.1,657.0,739.3,900.0
473.1,514.6,498.2,463.1,340.0
433.5,433.0,388.5,384.3,500.0
394.8,575.7,466.9,460.9,300.0
472.3,544.0,537.7,473.0,420.0
503.7,551.5,430.4,456.7,580.0
516.7,563.1,473.8,540.3,520.0
410.0,629.4,545.2,540.3,340.0
543.7,584.8,524.4,488.4,420.0
669.9,736.6,668.8,752.9,940.0
452.8,553.6,551.0,519.9,620.0
598.3,630.2,591.1,559.8,740.0
387.2,512.1,506.2,414.5,600.0
522.8,641.0,623.4,629.8,640.0
408.7,594.2,476.0,397.9,340.0
587.7,452.8,592.9,697.6,920.0
604.5,651.6,591.6,604.2,760.0
515.0,585.9,371.1,452.0,360.0
527.1,629.9,572.2,558.8,860.0
437.1,573.6,587.8,463.4,320.0
383.7,457.1,484.4,530.3,440.0
646.7,663.0,643.5,591.8,520.0
412.2,415.6,404.3,418.4,0.0
526.2,646.1,559.9,648.2,620.0
588.6,612.1,539.6,605.2,660.0
430.6,570.1,543.2,613.7,480.0
522.9,550.2,575.5,594.5,600.0
618.4,677.4,593.0,740.7,840.0
466.9,573.2,514.5,434.6,340.0
586.5,588.8,601.3,567.3,620.0
434.9,590.0,535.4,435.5,560.0
564.6,711.6,604.6,769.8,900.0
492.2,638.7,573.6,533.2,560.0
499.2,512.4,456.0,431.3,600.0
416.1,571.8,459.4,512.1,580.0
607.0,658.8,631.4,746.2,660.0
539.6,619.3,509.0,523.5,520.0
496.1,570.3,536.3,578.1,520.0
657.8,692.1,640.0,657.4,800.0
591.9,650.8,640.6,761.3,880.0
480.4,509.8,426.4,486.1,420.0
453.7,587.4,486.4,559.0,740.0
497.8,575.0,564.7,442.3,560.0
414.8,508.4,591.3,523.0,540.0
423.1,562.0,503.7,523.7,380.0
507.6,642.3,570.7,433.8,580.0
569.0,626.9,573.9,522.8,680.0
468.9,412.9,456.8,371.5,440.0
451.9,518.5,516.2,423.2,560.0
727.8,715.0,653.6,746.2,800.0
647.7,667.5,603.0,707.7,920.0
541.7,561.0,520.8,455.9,540.0
585.0,601.6,528.3,437.4,680.0
536.3,601.7,557.2,412.6,640.0
474.6,616.0,499.2,461.3,560.0
435.9,625.2,568.7,496.9,680.0
466.9,439.8,395.9,597.2,520.0
455.3,618.7,477.6,484.3,400.0
436.5,566.7,463.2,478.8,280.0
485.9,559.2,526.9,538.8,680.0
407.7,421.8,455.8,604.3,320.0
535.4,642.2,587.1,556.8,860.0
458.6,627.4,597.3,631.3,580.0
474.5,468.1,526.3,477.9,320.0
424.7,583.2,529.8,381.2,320.0
568.2,618.7,628.9,648.0,980.0
697.7,670.0,655.6,779.0,620.0
500.0,602.3,527.5,463.4,560.0
428.5,399.7,491.0,415.3,340.0
595.4,507.8,377.3,609.2,440.0
396.0,410.1,502.7,394.3,360.0
489.6,639.8,606.1,559.6,480.0
578.4,670.5,572.0,631.8,620.0
692.4,704.8,653.1,753.8,880.0
456.2,441.5,502.1,412.3,260.0
570.7,644.0,614.8,708.0,600.0
451.9,598.2,475.9,426.7,480.0
434.3,421.9,549.9,477.4,320.0
398.2,401.4,433.0,382.2,340.0
671.6,712.8,635.8,780.9,900.0
435.2,628.4,546.4,498.5,660.0
566.6,707.0,633.6,597.8,720.0
424.0,465.5,474.2,554.8,280.0
451.6,583.5,388.9,451.1,560.0
535.5,651.1,578.2,762.6,720.0
523.3,637.2,449.0,603.7,600.0
490.1,465.6,436.2,538.2,0.0
490.7,618.4,591.2,598.3,640.0
567.6,666.1,623.2,647.7,560.0
394.3,536.3,451.5,420.9,540.0
525.0,612.8,575.3,487.4,580.0
474.2,581.4,577.8,495.6,700.0
428.7,617.2,611.0,510.1,580.0
507.3,650.9,651.6,542.3,660.0
474.5,399.6,447.9,434.4,280.0
438.0,467.5,462.0,489.0,200.0
542.1,581.7,544.4,453.6,580.0
418.4,479.0,434.7,465.1,300.0
417.8,615.9,500.6,434.1,360.0
527.5,633.5,581.6,515.0,540.0
448.3,531.5,472.2,488.7,320.0
439.5,601.6,575.4,540.8,360.0
421.9,594.2,556.2,552.0,360.0
487.7,649.4,563.0,528.9,640.0
453.9,497.2,535.9,543.3,480.0
445.5,476.1,431.7,527.3,220.0
393.3,486.9,472.3,400.1,280.0
520.6,589.7,538.6,601.1,400.0
575.6,501.8,483.4,493.1,620.0
534.3,647.4,576.9,520.1,620.0
395.3,571.6,501.8,520.3,660.0
469.5,612.8,496.7,448.4,320.0
446.2,650.1,596.0,596.6,580.0
559.8,627.8,565.0,595.8,600.0
505.0,529.6,434.5,423.0,240.0
398.5,417.7,484.7,507.0,300.0
378.4,571.6,409.3,439.3,600.0
534.3,550.4,535.6,441.2,720.0
480.5,577.4,545.9,394.8,520.0
676.6,691.5,610.7,777.9,800.0
549.1,644.3,573.7,516.8,580.0
582.7,594.3,511.6,447.1,360.0
490.3,587.6,530.0,437.5,520.0
532.5,642.5,578.8,642.5,540.0
427.9,480.1,384.4,419.8,400.0
507.2,625.0,544.1,684.3,340.0
452.7,622.2,519.3,427.6,380.0
580.3,655.4,594.2,674.8,620.0
546.8,616.5,547.5,443.2,280.0
478.9,598.8,465.0,398.2,340.0
637.2,744.4,671.8,704.2,760.0
610.1,644.8,578.2,541.6,640.0
507.3,487.8,441.3,493.4,360.0
412.3,506.7,515.1,377.1,580.0
580.4,663.8,607.2,571.7,540.0
442.6,486.9,486.8,404.5,480.0
614.1,636.0,559.6,673.2,900.0
412.4,563.5,527.5,568.1,260.0
625.1,670.7,631.3,670.4,620.0
673.2,710.7,673.5,662.3,720.0
573.6,592.5,564.9,472.1,800.0
623.8,677.0,636.7,699.4,860.0
531.0,604.4,547.9,487.9,320.0
464.9,558.3,424.7,405.7,360.0
431.7,539.8,528.4,509.3,520.0
444.0,533.3,486.2,463.5,480.0
468.3,518.4,482.6,398.5,560.0
505.9,421.8,530.5,399.5,480.0
410.4,535.5,499.9,518.5,300.0
523.0,554.6,591.2,647.7,760.0
473.7,522.2,473.0,519.8,560.0
535.1,568.2,569.1,552.8,620.0
573.9,659.4,600.9,738.0,560.0
467.6,538.9,378.0,440.7,0.0
587.2,658.4,605.8,631.1,600.0
496.7,579.8,590.7,710.2,600.0
410.5,513.2,475.1,474.6,540.0
432.1,457.5,516.5,447.0,400.0
483.7,560.9,506.5,454.0,540.0
390.4,539.5,503.2,418.6,480.0
565.4,691.1,693.2,713.6,660.0
513.2,632.2,559.9,478.3,360.0
493.1,589.0,541.7,532.6,560.0
418.2,410.5,497.7,433.3,360.0
482.6,645.7,546.2,641.9,400.0
452.3,562.0,578.2,445.7,660.0
532.5,661.0,529.7,568.3,660.0
450.8,644.0,580.4,483.5,580.0
417.0,626.9,502.8,508.7,560.0
553.0,552.8,575.3,533.0,680.0
379.3,530.1,507.2,479.9,600.0
572.3,644.6,591.8,624.6,840.0
448.5,523.0,534.2,493.9,620.0
626.3,645.5,608.7,696.8,380.0
477.5,509.1,450.0,388.7,500.0
417.6,474.0,423.2,576.6,240.0
473.8,534.6,482.8,644.9,300.0
652.2,680.3,683.2,767.7,600.0
525.3,626.9,571.0,639.8,580.0
488.4,527.2,525.3,467.0,360.0
398.2,497.3,509.3,478.0,0.0
498.2,399.4,499.1,489.2,600.0
565.0,618.4,608.4,472.5,640.0
562.7,617.3,547.4,557.7,440.0
466.3,550.0,474.8,449.4,440.0
652.3,683.4,649.4,596.8,740.0
414.9,434.7,475.1,509.6,360.0
511.1,492.5,581.1,455.8,620.0
427.9,633.3,576.8,617.9,540.0
430.5,505.2,431.5,472.5,480.0
505.0,644.6,609.9,544.4,760.0
421.8,559.9,357.6,408.7,520.0
555.1,649.4,596.4,635.6,800.0
507.1,530.1,396.6,567.4,340.0
438.7,643.7,577.0,395.4,520.0
427.3,530.9,447.4,547.1,340.0
563.6,501.2,508.6,518.7,580.0
401.7,507.6,474.6,416.9,460.0
424.5,528.9,472.7,482.1,340.0
436.7,411.5,474.2,573.0,260.0
