ID,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_MT,NU_NOTA_REDACAO
7989,569.4,607.9,660.1,940.0
7990,427.4,588.3,552.0,360.0
7991,436.7,521.6,460.7,620.0
7992,528.2,400.7,574.7,640.0
7993,506.4,596.5,523.9,360.0
7994,649.0,681.4,768.7,880.0
7995,423.0,415.2,406.5,440.0
7996,431.4,474.2,558.8,560.0
7997,527.8,542.2,398.0,380.0
7998,489.1,580.8,470.6,900.0
7999,559.3,532.7,447.5,820.0
8000,591.9,715.8,724.3,780.0
8001,585.9,652.6,808.2,840.0
8002,567.5,640.2,728.0,580.0
8003,418.2,524.3,470.0,460.0
8004,399.1,568.9,463.4,0.0
8005,457.8,619.4,514.7,400.0
8006,429.9,414.8,406.9,320.0
8007,559.1,633.1,691.2,800.0
8008,591.3,624.9,585.7,840.0
8009,572.0,647.9,652.2,520.0
8010,445.6,407.6,521.3,620.0
8011,532.2,444.4,451.2,260.0
8012,539.9,634.4,554.4,920.0
8013,433.9,590.2,403.7,360.0
8014,419.1,626.8,469.5,400.0
8015,434.3,531.8,504.2,360.0
8016,411.8,522.1,433.4,600.0
8017,596.9,622.2,690.1,620.0
8018,513.8,565.8,631.2,620.0
8019,486.4,656.4,491.7,640.0
8020,468.9,615.9,641.2,680.0
8021,422.7,508.4,449.5,340.0
8022,388.1,548.0,509.7,0.0
8023,475.3,604.6,493.9,840.0
8024,588.3,621.9,674.3,740.0
8025,497.6,637.2,432.9,720.0
8026,521.3,574.5,640.2,720.0
8027,468.2,515.0,477.6,620.0
8028,536.4,477.7,563.2,320.0
8029,548.8,598.2,471.2,820.0
8030,504.7,484.5,626.1,360.0
8031,409.2,627.0,511.1,520.0
8032,653.0,685.4,784.5,940.0
8033,476.9,613.2,574.4,460.0
8034,416.6,570.3,590.3,580.0
8035,421.2,511.7,440.0,0.0
8036,446.7,460.3,489.3,480.0
8037,397.7,505.5,434.1,400.0
8038,478.1,596.2,478.5,500.0
8039,543.0,710.4,735.6,640.0
8040,490.1,562.2,434.8,360.0
8041,422.4,486.1,427.9,340.0
8042,436.4,621.8,516.3,480.0
8043,615.7,666.6,680.3,820.0
8044,514.6,465.0,410.1,480.0
8045,653.6,675.0,749.3,900.0
8046,485.1,589.2,465.1,320.0
8047,530.4,604.8,618.4,400.0
8048,560.1,522.3,483.0,540.0
8049,577.8,650.1,687.0,600.0
8050,436.8,463.5,475.1,480.0
8051,401.4,620.6,566.6,540.0
8052,518.3,646.7,590.6,600.0
8053,483.8,585.6,637.8,380.0
8054,636.6,664.8,687.6,620.0
8055,417.9,464.0,540.6,360.0
8056,433.9,583.3,472.6,320.0
8057,434.9,506.4,564.9,240.0
8058,465.4,575.0,402.4,520.0
8059,479.1,554.6,414.3,320.0
8060,455.8,567.5,520.0,600.0
8061,568.9,594.2,520.0,640.0
8062,522.3,529.8,585.5,540.0
8063,552.5,656.0,721.1,620.0
8064,445.0,448.1,404.9,360.0
8065,712.7,689.9,809.2,960.0
8066,473.3,625.7,683.9,680.0
8067,512.6,580.0,537.1,360.0
8068,535.4,554.7,578.3,480.0
8069,375.0,590.5,603.9,320.0
8070,475.8,531.1,517.2,680.0
8071,443.0,451.9,404.1,260.0
8072,412.0,639.5,635.2,760.0
8073,571.0,550.0,377.3,520.0
8074,476.4,635.0,474.7,600.0
8075,518.7,418.1,506.7,460.0
8076,513.6,591.9,476.4,640.0
8077,382.4,487.0,489.6,360.0
8078,507.5,611.8,430.6,660.0
8079,417.5,522.0,412.4,560.0
8080,474.7,600.4,465.1,500.0
8081,419.8,560.1,407.0,400.0
8082,380.1,629.2,625.3,520.0
8083,600.4,685.9,715.9,680.0
8084,715.5,691.6,806.0,980.0
8085,565.3,525.8,424.1,740.0
8086,440.2,545.5,575.2,340.0
8087,439.9,637.9,634.0,620.0
8088,501.5,631.7,405.6,540.0
8089,419.9,483.2,546.7,360.0
8090,394.9,506.3,498.8,640.0
8091,423.6,529.8,436.3,520.0
8092,497.9,649.2,578.6,480.0
8093,535.8,646.3,701.8,520.0
8094,533.8,599.1,496.0,760.0
8095,381.9,432.4,384.6,320.0
8096,491.2,652.8,687.6,600.0
8097,499.0,639.6,501.0,540.0
8098,660.6,699.2,831.0,920.0
8099,488.3,620.0,440.3,360.0
8100,498.5,501.8,661.3,620.0
8101,519.8,605.3,556.6,540.0
8102,400.6,533.2,501.0,540.0
8103,436.7,459.7,428.1,460.0
8104,505.7,509.2,386.6,640.0
8105,545.5,631.0,493.1,640.0
8106,504.3,585.2,433.6,540.0
8107,420.0,547.4,499.8,620.0
8108,480.8,639.2,558.3,540.0
8109,564.1,651.0,590.5,740.0
8110,385.5,627.2,525.9,600.0
8111,596.2,675.9,669.4,620.0
8112,585.5,578.0,543.6,460.0
8113,414.6,436.2,436.0,580.0
8114,441.4,613.9,466.3,380.0
8115,452.5,582.9,429.5,480.0
8116,385.9,641.9,486.5,540.0
8117,518.1,598.4,559.5,600.0
8118,553.0,589.3,498.0,380.0
8119,497.5,661.5,598.9,660.0
8120,394.1,426.8,452.9,340.0
8121,574.0,635.6,632.5,560.0
8122,559.5,654.2,396.9,820.0
8123,622.4,627.9,669.6,560.0
8124,512.9,676.1,688.1,640.0
8125,467.5,673.2,715.1,740.0
8126,650.3,663.4,710.1,800.0
8127,485.9,606.5,679.9,760.0
8128,415.7,427.5,451.5,480.0
8129,396.9,421.9,588.2,640.0
8130,593.6,688.1,879.7,660.0
8131,481.6,612.3,513.1,360.0
8132,396.8,624.5,638.8,580.0
8133,581.3,631.8,622.2,640.0
8134,635.1,692.9,757.0,760.0
8135,503.6,641.1,494.8,620.0
8136,430.1,564.8,384.4,520.0
8137,602.3,524.1,462.6,440.0
8138,451.4,521.0,482.4,460.0
8139,604.0,666.1,589.0,820.0
8140,533.5,580.5,572.2,520.0
8141,440.6,612.8,499.9,360.0
8142,565.1,597.3,587.8,660.0
8143,425.8,497.5,404.6,340.0
8144,369.4,479.0,469.5,500.0
8145,570.6,655.3,469.0,640.0
8146,380.7,615.2,651.4,420.0
8147,462.1,556.4,408.1,680.0
8148,488.7,603.6,573.9,680.0
8149,513.4,529.8,418.4,320.0
8150,438.6,489.2,437.2,400.0
8151,541.4,514.9,430.8,240.0
8152,555.3,549.6,495.8,440.0
8153,478.5,550.6,529.1,560.0
8154,616.0,711.7,722.0,660.0
8155,380.0,615.9,666.0,600.0
8156,499.7,653.2,691.0,560.0
8157,505.9,502.5,521.6,620.0
8158,594.2,596.0,532.5,340.0
8159,426.7,648.1,638.3,860.0
8160,531.3,580.4,664.4,400.0
8161,459.3,486.4,446.6,320.0
8162,474.9,620.7,550.0,480.0
8163,411.8,568.0,394.3,280.0
8164,508.7,612.5,430.0,440.0
8165,458.0,614.2,576.7,600.0
8166,531.1,626.8,538.2,560.0
8167,430.9,530.0,514.5,360.0
8168,484.7,619.2,483.1,400.0
8169,658.7,708.0,838.3,880.0
8170,441.2,506.6,410.9,0.0
8171,530.4,610.8,599.9,640.0
8172,449.9,537.7,562.8,580.0
8173,453.8,448.4,537.1,340.0
8174,554.7,632.9,535.7,800.0
8175,679.3,691.9,769.4,720.0
8176,468.9,512.9,539.5,500.0
8177,370.6,585.2,468.0,340.0
8178,594.7,646.8,720.5,440.0
8179,410.4,593.3,543.6,520.0
8180,580.4,650.2,404.8,640.0
8181,572.3,642.2,673.2,640.0
8182,568.1,629.5,617.0,900.0
8183,391.7,500.3,468.0,300.0
8184,507.2,606.0,678.5,580.0
8185,514.6,651.4,725.8,560.0
8186,666.6,679.8,793.5,960.0
8187,477.1,493.9,446.9,480.0
8188,549.1,624.3,604.3,400.0
8189,451.6,562.2,429.7,540.0
8190,580.6,618.6,440.4,540.0
8191,642.4,687.2,717.5,780.0
8192,589.8,632.2,607.0,680.0
8193,489.1,584.7,465.9,620.0
8194,509.3,631.6,584.9,800.0
8195,540.3,592.1,454.1,540.0
8196,429.3,428.6,573.4,320.0
8197,391.8,585.6,433.1,360.0
8198,420.5,562.2,518.2,560.0
8199,411.2,560.3,487.5,660.0
8200,760.0,736.0,711.2,880.0
8201,404.5,458.8,431.1,340.0
8202,462.6,523.0,495.6,540.0
8203,727.7,727.7,862.5,880.0
8204,527.5,591.9,464.0,600.0
8205,450.7,552.4,523.5,480.0
8206,457.9,618.4,454.6,720.0
8207,471.2,634.8,501.4,400.0
8208,530.3,579.2,412.0,400.0
8209,400.3,506.0,400.0,680.0
8210,389.6,453.0,404.9,360.0
8211,468.5,481.3,547.6,460.0
8212,610.1,740.5,699.5,860.0
8213,507.1,0.0,486.9,440.0
8214,384.0,494.1,377.6,0.0
8215,448.4,493.2,554.0,560.0
8216,442.4,596.6,536.8,560.0
8217,608.5,662.8,659.7,620.0
8218,517.7,468.3,478.1,480.0
8219,563.7,631.9,425.3,580.0
8220,499.5,628.5,512.3,340.0
8221,447.7,454.0,469.7,280.0
8222,395.1,563.5,494.6,380.0
8223,468.8,598.4,401.1,320.0
8224,418.4,498.9,488.1,480.0
8225,427.9,501.1,441.5,340.0
8226,557.1,626.4,452.0,0.0
8227,524.9,618.4,525.2,340.0
8228,458.5,522.1,441.1,340.0
8229,403.6,588.0,517.5,660.0
8230,438.2,456.3,556.5,420.0
8231,447.2,558.9,453.7,340.0
8232,370.2,422.4,458.6,380.0
8233,506.1,494.7,417.1,320.0
8234,452.4,612.9,606.8,640.0
8235,491.9,584.4,638.7,600.0
8236,472.4,515.8,500.1,440.0
8237,651.5,707.6,776.5,920.0
8238,467.4,564.2,541.2,380.0
8239,512.9,598.4,526.7,320.0
8240,464.6,526.2,456.8,480.0
8241,555.6,624.9,659.5,700.0
8242,595.7,597.3,701.1,600.0
8243,417.7,522.7,549.4,260.0
8244,501.5,581.5,594.2,340.0
8245,477.5,652.0,456.1,660.0
8246,424.7,569.6,423.7,320.0
8247,573.5,610.6,502.2,520.0
8248,454.9,615.1,480.4,720.0
8249,387.3,558.4,404.6,200.0
8250,600.8,620.8,495.5,500.0
8251,590.6,635.5,545.9,660.0
8252,452.7,511.2,591.4,600.0
8253,452.5,523.0,550.2,620.0
8254,578.0,623.3,485.7,740.0
8255,523.0,446.8,639.1,320.0
8256,429.7,506.3,446.7,300.0
8257,552.5,643.3,678.3,620.0
8258,466.1,506.5,484.9,440.0
8259,482.3,589.0,699.2,560.0
8260,407.0,563.9,385.1,340.0
8261,480.5,546.4,505.7,300.0
8262,518.3,483.7,517.3,640.0
8263,466.8,602.5,574.1,760.0
8264,414.3,462.3,390.4,360.0
8265,518.6,625.4,435.5,440.0
8266,421.3,500.2,419.0,360.0
8267,457.6,661.0,550.8,620.0
8268,429.1,649.7,626.5,600.0
8269,444.6,436.5,445.6,640.0
8270,422.1,627.2,392.8,320.0
8271,516.3,560.4,462.0,580.0
8272,583.9,663.1,681.1,640.0
8273,544.3,627.9,441.1,620.0
8274,647.2,643.1,733.6,600.0
8275,482.9,610.2,564.9,680.0
8276,409.3,526.9,402.6,400.0
8277,598.0,640.4,810.7,840.0
8278,398.9,495.0,493.3,300.0
8279,430.4,421.5,510.2,380.0
8280,608.7,643.4,727.3,360.0
8281,414.4,568.3,398.3,620.0
8282,481.9,494.5,442.3,300.0
8283,516.7,551.5,486.3,500.0
8284,487.5,595.1,388.0,580.0
8285,549.7,492.4,562.1,540.0
8286,500.7,580.3,441.9,500.0
8287,492.2,574.6,603.3,320.0
8288,447.2,446.0,447.8,360.0
8289,540.1,627.6,623.4,580.0
8290,559.8,614.8,636.9,300.0
8291,393.2,621.7,425.3,480.0
8292,599.1,644.1,627.3,820.0
8293,439.5,465.5,464.9,340.0
8294,443.2,459.9,380.3,320.0
8295,529.5,472.0,445.3,460.0
8296,575.0,639.3,458.3,380.0
8297,405.2,528.9,464.1,260.0
8298,427.7,578.7,633.1,800.0
8299,505.7,556.0,515.4,440.0
8300,460.4,585.5,525.6,380.0
8301,571.8,673.4,674.0,660.0
8302,515.6,483.3,528.3,0.0
8303,538.5,585.1,457.6,640.0
8304,445.2,523.4,425.1,380.0
8305,513.0,569.6,453.1,320.0
8306,649.1,688.7,779.5,920.0
8307,441.4,590.1,477.7,400.0
8308,523.9,498.2,621.2,320.0
8309,386.9,396.9,415.7,560.0
8310,445.6,421.4,492.7,320.0
8311,406.6,457.2,416.6,320.0
8312,474.9,609.9,633.3,520.0
8313,468.8,604.0,459.4,380.0
8314,473.1,473.5,455.7,320.0
8315,550.5,637.2,717.3,660.0
8316,540.6,616.2,540.3,640.0
8317,679.3,719.7,788.1,960.0
8318,501.7,658.8,694.7,600.0
8319,450.2,631.5,484.5,420.0
8320,428.2,511.5,387.5,280.0
8321,496.8,526.7,587.0,440.0
8322,485.5,580.8,601.3,400.0
8323,503.7,625.5,520.8,480.0
8324,425.0,602.8,572.1,460.0
8325,616.2,677.9,709.0,660.0
8326,490.6,436.0,445.1,220.0
8327,426.5,502.0,522.9,400.0
8328,499.2,538.9,381.5,740.0
8329,448.1,440.1,518.4,500.0
8330,439.3,599.9,542.8,520.0
8331,536.3,611.1,438.4,360.0
8332,567.1,614.1,411.7,800.0
8333,470.4,591.4,571.9,520.0
8334,471.4,473.0,412.4,480.0
8335,497.3,469.7,470.0,380.0
8336,500.3,564.5,459.4,540.0
8337,488.5,571.0,479.9,340.0
8338,566.8,656.3,659.1,900.0
8339,556.6,653.4,476.7,400.0
8340,466.4,445.2,401.1,320.0
8341,543.8,647.1,546.7,740.0
8342,410.7,509.7,438.6,280.0
8343,503.8,495.7,513.6,200.0
8344,685.2,683.6,790.8,900.0
8345,531.4,505.2,541.8,560.0
8346,509.3,579.8,633.9,420.0
8347,498.9,575.7,619.9,380.0
8348,644.4,671.3,739.5,800.0
8349,436.5,570.0,434.5,740.0
8350,459.5,614.6,571.5,400.0
8351,441.8,511.3,468.6,640.0
8352,494.6,597.2,643.5,640.0
8353,510.3,601.4,667.9,620.0
8354,413.9,531.1,475.8,460.0
8355,495.7,556.3,574.0,560.0
8356,542.4,579.8,641.7,340.0
8357,433.2,423.1,441.3,300.0
8358,417.6,611.0,454.4,500.0
8359,477.6,543.8,567.1,440.0
8360,711.9,719.0,768.8,920.0
8361,643.0,666.4,544.8,820.0
8362,469.6,623.0,563.5,680.0
8363,488.1,647.0,483.7,580.0
8364,501.5,623.5,476.3,700.0
8365,458.3,569.1,405.7,440.0
8366,431.6,585.4,427.8,340.0
8367,385.4,637.8,484.9,600.0
8368,401.2,520.3,462.4,240.0
8369,494.0,620.2,580.9,680.0
8370,532.7,679.9,696.9,820.0
8371,527.4,611.6,548.0,600.0
8372,484.8,526.1,463.6,260.0
8373,449.7,511.6,451.9,220.0
8374,503.4,463.3,438.7,400.0
8375,575.6,624.2,541.8,740.0
8376,405.3,443.8,443.1,0.0
8377,464.5,626.3,508.5,540.0
8378,645.9,668.8,737.8,720.0
8379,568.5,634.7,637.8,700.0
8380,429.0,498.3,470.5,440.0
8381,428.2,429.9,500.6,280.0
8382,582.0,701.7,705.7,620.0
8383,463.3,578.9,470.2,260.0
8384,425.1,552.9,462.9,300.0
8385,579.6,652.1,731.8,560.0
8386,456.7,471.6,457.0,560.0
8387,444.4,608.1,637.4,660.0
8388,429.4,510.6,534.0,520.0
8389,471.4,471.2,460.3,560.0
8390,494.4,538.2,433.9,640.0
8391,430.1,526.2,451.3,800.0
8392,374.7,410.7,451.4,320.0
8393,511.1,620.6,716.6,580.0
8394,408.1,494.3,402.9,280.0
8395,540.2,627.0,405.8,540.0
8396,425.5,550.3,609.3,360.0
8397,450.6,633.9,593.8,460.0
8398,487.5,620.9,486.3,600.0
8399,660.8,730.9,703.9,940.0
8400,476.7,545.9,388.1,440.0
8401,445.9,608.8,619.8,360.0
8402,547.0,591.0,684.9,600.0
8403,708.6,762.3,776.4,940.0
8404,486.5,630.1,611.0,600.0
8405,516.7,495.2,567.0,320.0
8406,580.9,639.9,676.6,940.0
8407,553.0,618.5,715.7,900.0
8408,683.3,680.0,775.7,920.0
8409,495.0,562.4,557.8,480.0
8410,420.1,605.5,586.8,400.0
8411,543.8,671.8,634.0,700.0
8412,530.5,602.3,484.8,460.0
8413,531.9,609.3,556.6,600.0
8414,430.2,553.6,532.8,620.0
8415,533.9,529.1,524.3,220.0
8416,468.7,616.4,442.2,520.0
8417,613.9,670.8,672.3,920.0
8418,503.6,656.5,553.6,400.0
8419,492.7,587.0,606.8,720.0
8420,553.7,632.2,696.1,580.0
8421,556.5,606.7,431.6,580.0
8422,617.9,644.2,757.1,700.0
8423,564.0,645.3,653.4,340.0
8424,411.9,603.6,532.2,600.0
8425,500.0,599.3,424.2,600.0
8426,611.0,624.3,569.0,780.0
8427,595.9,709.6,636.8,960.0
8428,461.4,575.3,542.9,620.0
8429,447.8,565.0,539.3,400.0
8430,539.5,600.4,583.8,760.0
8431,605.0,594.3,610.4,420.0
8432,369.6,461.6,387.5,0.0
8433,429.6,493.8,380.0,560.0
8434,469.2,573.3,529.0,340.0
8435,686.6,615.2,654.8,820.0
8436,471.4,573.1,584.7,340.0
8437,409.3,480.7,425.0,260.0
8438,695.8,704.6,799.9,960.0
8439,565.0,464.0,482.9,660.0
8440,502.9,579.1,514.7,360.0
8441,447.2,606.9,592.7,780.0
8442,673.4,715.1,732.3,800.0
8443,470.6,578.1,512.4,380.0
8444,413.2,565.5,536.0,460.0
8445,383.7,553.0,426.2,520.0
8446,497.0,518.8,622.7,680.0
8447,520.3,440.8,532.7,360.0
8448,461.7,399.5,579.9,420.0
8449,450.9,581.2,475.3,280.0
8450,510.2,636.5,554.5,520.0
8451,561.7,615.9,492.3,800.0
8452,718.7,708.2,819.5,840.0
8453,594.7,654.5,802.7,760.0
8454,563.4,621.4,617.4,340.0
8455,585.9,544.5,727.3,600.0
8456,517.4,638.6,553.8,680.0
8457,493.4,530.2,520.5,320.0
8458,494.7,574.5,473.8,640.0
8459,524.4,466.8,669.8,920.0
8460,423.2,493.8,455.6,440.0
8461,530.4,630.0,557.6,520.0
8462,437.8,425.6,459.5,340.0
8463,619.1,700.2,687.1,800.0
8464,366.6,431.7,474.2,540.0
8465,408.4,628.0,533.5,600.0
8466,519.4,494.4,591.1,440.0
8467,467.1,564.4,463.3,480.0
8468,435.8,439.5,539.3,340.0
8469,597.2,663.7,619.4,800.0
8470,667.8,698.7,721.0,880.0
8471,435.3,544.8,477.2,380.0
8472,633.2,663.1,641.2,620.0
8473,381.5,561.9,446.3,680.0
8474,554.0,660.5,578.8,640.0
8475,456.8,612.9,513.7,460.0
8476,593.0,504.5,626.7,360.0
8477,520.5,539.0,382.6,240.0
8478,532.8,489.1,470.2,380.0
8479,480.8,457.6,498.7,600.0
8480,454.7,596.6,542.4,440.0
8481,377.3,577.8,455.3,300.0
8482,449.3,587.8,481.0,500.0
8483,585.5,560.9,634.1,620.0
8484,525.8,633.0,435.1,420.0
8485,409.3,459.4,468.8,360.0
8486,443.2,564.4,522.8,800.0
8487,438.3,488.5,567.4,520.0
8488,654.8,683.6,771.4,980.0
8489,525.2,634.3,664.5,340.0
8490,486.5,502.5,438.6,360.0
8491,608.3,647.5,504.9,460.0
8492,560.1,484.6,612.1,480.0
8493,647.5,463.0,455.8,760.0
8494,686.9,716.2,746.5,740.0
8495,516.8,681.0,793.7,760.0
8496,699.1,731.1,806.6,840.0
8497,515.7,578.3,441.5,520.0
8498,489.7,574.1,509.9,340.0
8499,440.6,622.7,402.1,240.0
8500,492.6,520.1,532.8,500.0
8501,424.4,605.5,639.4,620.0
8502,436.8,609.4,521.3,440.0
8503,518.4,489.2,489.5,520.0
8504,431.7,553.6,511.4,620.0
8505,453.8,633.9,469.3,700.0
8506,524.6,588.9,630.4,560.0
8507,548.3,612.0,594.7,460.0
8508,484.0,426.8,388.9,360.0
8509,558.8,651.5,668.6,740.0
8510,399.6,547.3,405.1,660.0
8511,709.7,715.4,762.6,960.0
8512,505.6,563.4,415.0,500.0
8513,365.7,478.7,522.8,480.0
8514,437.3,593.5,383.5,380.0
8515,550.2,620.0,460.7,600.0
8516,454.6,605.9,423.0,680.0
8517,393.9,454.4,468.0,0.0
8518,599.8,665.1,774.6,640.0
8519,604.3,432.2,609.8,460.0
8520,487.6,582.0,459.7,600.0
8521,439.4,522.9,617.5,280.0
8522,545.2,579.7,495.8,500.0
8523,530.6,604.0,587.6,500.0
8524,613.7,704.9,736.1,960.0
8525,520.9,615.6,465.5,380.0
8526,601.6,496.2,575.3,580.0
8527,384.6,487.0,406.4,380.0
8528,660.3,673.4,728.8,640.0
8529,397.4,446.4,482.4,240.0
8530,417.4,449.8,391.6,340.0
8531,489.2,594.0,546.3,600.0
8532,494.1,616.9,603.1,500.0
8533,500.6,619.9,545.4,360.0
8534,600.7,634.3,684.6,840.0
8535,412.0,400.4,465.4,320.0
8536,483.0,647.9,423.8,380.0
8537,481.7,642.1,484.9,380.0
8538,680.5,678.0,801.6,800.0
8539,467.0,603.4,485.5,460.0
8540,442.1,612.4,545.3,720.0
8541,561.9,630.7,702.6,740.0
8542,420.0,600.0,449.5,800.0
8543,455.9,401.0,527.0,360.0
8544,695.4,713.9,831.0,800.0
8545,509.9,506.9,465.0,320.0
8546,522.6,660.1,599.4,840.0
8547,558.8,622.9,683.7,560.0
8548,673.0,720.8,712.7,960.0
8549,480.2,598.6,421.7,580.0
8550,440.2,412.7,441.6,340.0
8551,373.9,463.6,541.4,280.0
8552,469.0,511.3,379.1,360.0
8553,414.7,435.5,436.4,520.0
8554,502.9,626.6,536.6,540.0
8555,450.5,570.9,526.2,460.0
8556,569.2,633.9,469.9,560.0
8557,471.9,538.3,556.1,380.0
8558,669.2,609.9,698.6,940.0
8559,475.6,494.3,639.9,600.0
8560,511.0,488.6,438.1,200.0
8561,514.9,676.8,689.6,780.0
8562,433.8,592.8,575.4,460.0
8563,421.0,503.8,443.7,260.0
8564,563.5,637.7,560.3,720.0
8565,548.4,606.4,512.4,500.0
8566,523.2,549.7,484.3,400.0
8567,401.4,597.6,540.1,380.0
8568,425.2,457.8,516.5,680.0
8569,404.9,599.7,638.0,780.0
8570,558.7,550.0,493.5,340.0
8571,559.3,613.9,428.6,780.0
8572,505.3,606.2,596.1,680.0
8573,492.2,573.0,451.6,260.0
8574,489.4,574.1,540.1,680.0
8575,491.6,556.0,492.5,380.0
8576,474.0,594.6,434.4,360.0
8577,501.2,473.3,526.9,600.0
8578,511.8,557.6,521.7,540.0
8579,532.0,657.4,735.1,660.0
8580,441.1,605.4,569.2,460.0
8581,574.7,659.6,711.3,760.0
8582,550.8,681.5,577.7,840.0
8583,406.2,528.9,490.9,540.0
8584,469.1,568.9,487.8,620.0
8585,465.9,620.9,613.4,560.0
8586,544.1,615.3,592.4,520.0
8587,488.4,708.1,690.1,680.0
8588,557.8,550.0,561.0,680.0
8589,464.2,627.0,635.6,740.0
8590,427.3,606.0,609.7,480.0
8591,448.3,523.3,519.9,560.0
8592,427.7,612.0,390.0,600.0
8593,545.7,640.5,483.8,860.0
8594,539.8,557.4,481.1,620.0
8595,526.4,601.9,488.1,300.0
8596,392.2,434.1,461.6,0.0
8597,401.8,530.3,396.8,340.0
8598,477.9,541.0,651.0,400.0
8599,419.3,479.4,437.5,400.0
8600,556.1,616.4,530.9,360.0
8601,485.1,463.4,519.9,0.0
8602,557.1,614.6,597.0,540.0
8603,540.6,586.8,565.6,500.0
8604,530.8,627.7,521.9,620.0
8605,582.9,631.9,722.0,900.0
8606,462.2,612.7,486.9,480.0
8607,425.3,438.5,445.2,260.0
8608,411.1,577.8,524.4,500.0
8609,544.5,598.0,430.5,320.0
8610,425.2,620.7,507.7,320.0
8611,606.4,663.5,581.6,640.0
8612,499.2,487.1,484.1,520.0
8613,533.1,643.5,654.1,780.0
8614,433.5,575.0,471.7,300.0
8615,477.5,564.0,537.4,740.0
8616,524.7,498.7,494.4,520.0
8617,529.8,571.1,416.6,340.0
8618,519.5,621.8,500.6,640.0
8619,530.6,629.4,484.5,540.0
8620,530.7,651.2,641.7,760.0
8621,470.0,444.5,521.2,340.0
8622,412.8,590.1,494.1,460.0
8623,457.1,432.5,383.7,0.0
8624,516.4,527.2,524.8,360.0
8625,576.8,683.2,599.1,840.0
8626,602.1,685.6,474.2,860.0
8627,522.5,641.5,509.1,600.0
8628,445.9,599.9,585.8,520.0
8629,439.7,403.5,436.4,640.0
8630,660.7,696.1,724.9,880.0
8631,438.9,550.3,435.5,340.0
8632,488.9,634.4,573.0,540.0
8633,544.5,429.4,469.8,320.0
8634,395.7,541.4,570.6,340.0
8635,594.9,642.0,543.8,700.0
8636,537.9,672.0,738.2,820.0
8637,450.3,528.4,440.7,320.0
8638,456.6,563.4,716.4,360.0
8639,382.5,586.9,502.2,780.0
8640,658.3,698.8,811.2,780.0
8641,465.4,499.2,541.5,380.0
8642,556.5,608.0,389.3,320.0
8643,411.8,519.0,485.6,320.0
8644,558.9,648.0,673.0,720.0
8645,456.9,649.9,585.3,400.0
8646,435.3,464.3,377.3,360.0
8647,464.2,631.9,698.1,660.0
8648,458.8,473.6,377.8,380.0
8649,471.4,593.0,456.5,620.0
8650,455.1,563.0,483.2,580.0
8651,430.2,583.9,512.6,280.0
8652,431.8,433.5,478.6,600.0
8653,536.0,646.8,649.3,680.0
8654,442.0,544.2,564.1,680.0
8655,501.7,664.4,589.3,660.0
8656,501.6,416.8,532.9,320.0
8657,417.3,512.6,486.1,280.0
8658,475.6,518.2,500.1,600.0
8659,557.8,639.1,424.1,900.0
8660,492.2,513.7,611.6,620.0
8661,399.9,473.8,523.7,400.0
8662,447.6,597.9,442.4,640.0
8663,463.3,602.1,576.9,380.0
8664,505.2,566.5,466.2,640.0
8665,398.5,626.1,479.2,360.0
8666,629.8,669.8,620.4,600.0
8667,584.3,640.0,571.0,780.0
8668,406.3,418.5,607.4,360.0
8669,541.5,490.6,444.9,300.0
8670,555.4,616.4,430.5,820.0
8671,590.9,630.3,650.1,680.0
8672,387.1,592.7,404.4,500.0
8673,451.2,435.5,435.6,540.0
8674,511.8,638.3,500.7,620.0
8675,449.5,561.6,469.7,480.0
8676,519.5,541.6,478.6,420.0
8677,593.8,635.5,677.6,480.0
8678,540.5,623.1,465.0,380.0
8679,456.2,427.6,520.2,600.0
8680,669.0,665.1,734.4,820.0
8681,415.9,559.0,495.6,640.0
8682,587.1,621.6,457.6,680.0
8683,560.0,590.4,569.3,560.0
8684,581.8,631.1,712.7,640.0
8685,645.2,692.0,574.2,820.0
8686,516.2,618.6,522.4,680.0
8687,450.8,498.9,463.3,440.0
8688,410.1,601.8,451.5,280.0
8689,408.6,444.1,501.3,420.0
8690,523.9,590.3,551.5,640.0
8691,521.0,653.6,703.4,720.0
8692,487.0,573.1,526.4,400.0
8693,492.1,580.3,567.7,480.0
8694,532.5,679.3,674.6,760.0
8695,578.8,685.6,751.4,800.0
8696,458.5,414.7,457.2,480.0
8697,479.9,518.8,529.3,240.0
8698,498.3,558.8,529.8,660.0
8699,513.5,627.9,500.0,580.0
8700,433.6,444.2,412.7,420.0
8701,459.6,553.3,633.8,600.0
8702,447.8,401.0,498.4,400.0
8703,381.7,518.4,599.2,520.0
8704,499.0,465.6,438.2,340.0
8705,518.7,614.6,487.7,380.0
8706,504.8,482.0,488.6,760.0
8707,448.7,488.3,446.9,540.0
8708,432.0,432.7,537.7,580.0
8709,499.3,629.8,507.9,680.0
8710,455.7,637.1,562.5,340.0
8711,531.2,662.9,581.9,560.0
8712,369.2,523.4,440.0,440.0
8713,562.9,616.7,571.0,700.0
8714,429.1,530.4,417.0,420.0
8715,380.6,470.1,383.5,0.0
8716,497.4,592.9,526.5,440.0
8717,531.9,516.7,432.0,480.0
8718,429.5,583.8,448.7,640.0
8719,424.0,615.7,700.9,780.0
8720,491.1,495.4,561.7,300.0
8721,505.8,635.2,519.2,720.0
8722,586.4,637.9,647.4,320.0
